CS	ACO2	IDH3	OGDH	SUCL	SDH	FH	MDH2	CI	OX
0.21219539274935972	0.0011650714075939158	0.010051810989267544	0.00832225735421271	7.196116408153025e-05	0.0016835427222133509	0.00031589948432170516	0.0008453158440405765	0.15785103755000654	0.6075286661942019
0.258578857047221	0.0021558813178897936	0.046809977346345975	0.0020005072047608614	0.00011200219697753028	0.001883525122851159	0.0003373987585904714	0.0010497176279427114	0.21361133991182946	0.4734954532021378
0.134729089690413	0.0007954339015253523	0.008338520028042773	0.03549882476031606	6.405172054514169e-05	0.002121072324499695	0.00020657176666731545	0.0005811266224662224	0.10157500861777043	0.7161154991203973
0.09840585083400916	0.0008755695619358497	0.01761797554073588	0.015293988306275158	4.807128566456916e-05	0.0028044683400308764	0.00033880361637393436	0.0013058677009944765	0.03298576342486951	0.8303380492054389
0.21969863424818745	0.0011648354972397718	0.027903865672402463	0.004435823235119113	5.7409226930190194e-05	0.0014083595140992223	0.0002936236891338855	0.0006121001572530574	0.26351534242969027	0.4809483026714397
0.1871946070746679	0.0002535918818059671	0.010093312957596447	0.006072646976809048	8.631891239083622e-05	0.0017719760532697757	0.00024210883212566465	0.0011118510862358733	0.047120946730151186	0.7460697250324084
0.12181568880163265	0.0009875512490260644	0.019904566802438142	0.01544713360758216	7.663170764809224e-05	0.0011763773544170109	0.00038103972455936987	0.0007181676348643042	0.05875604590309744	0.7807558758480906
0.18735595215244955	0.0027074066903284002	0.01849144795357133	0.01676690224610353	0.00021931282271042517	0.0017206286796899878	0.0013265551345865195	0.0014404356511438716	0.24009351279416302	0.5299197217898203
0.27133293938032765	0.00107975090039725	0.022318356574968022	0.0034960962214306258	8.670708137103522e-05	0.0028190523259877245	0.0008014470178095599	0.001962169465101604	0.07761229490116013	0.6185117189848198
0.1281348535984384	0.0005214802346822884	0.03135095259875891	0.02080643783314067	5.869794170431727e-05	0.0012385638627491235	0.000624772105526678	0.0006515305906267121	0.06947302981989399	0.7471630505951332
0.1853369582287647	0.0007236755107104115	0.016150978607267007	0.012017838984225395	8.355522071760181e-05	0.0007405717649577617	0.0004195694188224055	0.0022724806214163133	0.06371875613087104	0.7185567431870907
0.14070414846667234	0.0016161814757162107	0.019172122304142624	0.02711832602975262	0.0002698792288319239	0.0017230908379247622	0.0004794566535802342	0.000996833534934803	0.1224054950681321	0.6855456811970114
0.1597824116299063	0.0015733908131516227	0.014234479746800855	0.015577318662984329	9.907773321980842e-05	0.0011202684218008469	0.001043744689867727	0.0005468818086459162	0.2610564144629673	0.5450082992043507
0.33048078015493315	0.0027292508676743867	0.01220762787734536	0.0037696662661824403	6.042649498128302e-05	0.0011391892383003763	0.0003232103223524949	0.0011510301143447484	0.08014730520496582	0.568008646316639
0.09995410203139062	0.00040505883393530625	0.010724985342030955	0.009604568391373892	0.00015282756823402802	0.001864121451138165	0.0006762224348711251	0.0006431987450136293	0.024648721107991885	0.8513387000081752
0.21895383559912648	0.0005616544852374516	0.0360752989932772	0.008105277852794204	0.00017032908597234967	0.0023209372529024498	0.0007447158283848247	0.0012471139622513374	0.15459896742653942	0.577252391075438
0.18899315360908636	0.0004281270143894156	0.009962274357457569	0.004283083019029694	6.797183100977062e-05	0.0013948425731848315	0.0005341914944873166	0.0012347075174725124	0.09300181705775452	0.7001243141795486
0.1272314878356095	0.0008390870982470633	0.012511196960045282	0.012707115096594232	0.0001877056682057169	0.003629602826554524	0.0006497609755767785	0.0007343937241350737	0.0670060530694217	0.7745244526502917
0.09579819175301785	0.00038789036877120455	0.010669438543844313	0.019712860338523354	0.00012720885434191773	0.001247835138032787	0.00034185253066598416	0.0007628426629596378	0.0487231277028175	0.8222455212729569
0.1333319330132673	0.0010790543043451347	0.019607027734263698	0.01876287880799926	5.38820663619223e-05	0.0011165567454079984	0.0004141200801207358	0.0008850984649325891	0.10851386579395518	0.7162642712937741
0.1554041062798859	0.000755543590269479	0.014061886852901436	0.012362761121474306	5.588669240430814e-05	0.0007224813418753429	0.0003294334088062625	0.0010898727033094935	0.030305344230055976	0.7849280430736986
0.14259152288087798	0.0009532966981638773	0.018796530207332848	0.004812763263247991	5.754286944643995e-05	0.0007764128959779384	0.00037398262559309737	0.0006246588141855507	0.09592688669637715	0.7351124448606701
0.15298452687865538	0.001482868823020234	0.019070914880871443	0.021454058620358544	8.04635855906015e-05	0.0013111085175311053	0.0010259491561379244	0.0023822170729035272	0.09946907115353992	0.7007659702777066
0.15029807527774255	0.00043890267749800704	0.033120784016264594	0.009542433218309613	0.00022941380478335184	0.0008783647346210563	0.0004986998973189652	0.0009510892770730522	0.044866136066337985	0.7591947395041044
0.1887136282534934	0.0009900626962671135	0.01524687356428709	0.008060848303335519	0.00011113112981966813	0.0035314632640987614	0.0010044897837641837	0.0011181543759579264	0.054478514476885405	0.7267636674871265
0.11536655848987513	0.0005882731681428568	0.017375538948514773	0.010123286754488512	9.922192235888795e-05	0.0010101876661928705	0.0003916071251976333	0.000803871967871353	0.0478988737030248	0.8063598457311213
0.08244055976539101	0.0008321942435083824	0.010174222939503175	0.01200658939925936	2.2887132817337887e-05	0.0005188084332166337	0.00034138177581398486	0.0003687315168438664	0.12369488613720556	0.7696293585344967
0.1887696074295663	0.0008312743345049694	0.004996574853918603	0.012537446080488285	0.00011511692531699272	0.0015482864036448138	0.0003744119936540707	0.00040196862808398694	0.039332570900317436	0.7511089998776794
0.11061050877571786	0.0004744178575596686	0.012271337362712399	0.01172281368636734	7.143308458585261e-05	0.0008122120492661746	0.0003747498549324086	0.0008825447319606932	0.06984383428683612	0.7929560031609336
0.08127401184817518	0.0008179086524497187	0.003324519181208141	0.015100858123782103	0.00011465617849217926	0.0011982875681140577	0.00031135977025986136	0.0007080301234527375	0.036331036573761556	0.8608323189110938
0.15916908984502126	0.001056083295597642	0.017276652407645025	0.014992110033847107	0.00022769657907846709	0.0007708625005069941	0.0010368462065858605	0.001072887768746494	0.14019577131864946	0.6642336816703993
0.17625125081733245	0.0019924731757167617	0.029272203584347786	0.012405213067661982	0.00011628944340429006	0.0015826407795804002	0.0003616899008537298	0.0013707237725240128	0.2994301375646485	0.4772631396821571
0.12610014071059483	0.0016820300001997954	0.00526007056249402	0.00897812352191548	0.00014796049346616006	0.0015645099983831144	0.00028504301468691473	0.0011116191270670666	0.06451703876061043	0.7903730157985126
0.14924508679184884	0.0008063786072409234	0.01216183338173457	0.016010488523275183	9.770932931564193e-05	0.0010468540799887492	0.0003886927099636503	0.00047962881428896455	0.08515158526374199	0.7346347552610405
0.18203056017697425	0.0004040403013906159	0.020814478318282818	0.01609876760594136	0.00013775679994721088	0.0029114738472349145	0.0006242467501943451	0.0009335887143389455	0.08561333225860122	0.6904561267253715
0.11870491724700818	0.0011088785951286404	0.016032044393250594	0.01579900877194048	9.334188323980321e-05	0.0005667692118644007	0.0002845816171709753	0.00031871532326392763	0.06338072640964859	0.7837315671176392
0.11417742650713562	0.0006373159803101619	0.013593524047859162	0.010347057061725387	0.00010627377709506827	0.0026384705076483665	0.0004464135273519952	0.0006870404427169503	0.04197406100405477	0.8154086846830737
0.12764791785295204	0.0008163665426799246	0.042657328523736646	0.006752168782249995	4.732894496385099e-05	0.0012250697943644185	0.00046171493356413925	0.0006497384534440031	0.035054422036858573	0.7847064035266104
0.18920865627260094	0.0021760904560687855	0.007941345171175646	0.015869905702792085	9.168484563698093e-05	0.002363813882832221	0.0004952247812053584	0.0007439160691519968	0.07872926543574399	0.7024020887021671
0.12833769733677192	0.0015984564741467599	0.01789879003960149	0.016846606113396025	0.00016057363988258912	0.0009429467526692118	0.00042456468928968674	0.0007161982138751688	0.08675759566945475	0.7463406590805924
0.20031798732279504	0.0010712049921358959	0.013867710887870543	0.005238050804933151	3.841840346600773e-05	0.0004952529247983325	0.0007591480739393485	0.0010812155135988776	0.2072333855994371	0.5699361043087554
0.14467532648325057	0.0011650073147789026	0.00540709590735561	0.008888576817287865	5.664556471846571e-05	0.0014543767091503145	0.00013127912687961566	0.00032681411610836655	0.04300655889484615	0.7949036960199898
0.22897734264574715	0.0018293913739777033	0.01740165369124304	0.00974767566855753	0.0003747209731656506	0.002141110254609475	0.001575101516280523	0.00125006791719326	0.05509026102542658	0.6816315670938503
0.12146701452723932	0.0014569063231422768	0.03914083855468046	0.014289922967307734	5.5303926222352724e-05	0.0010970630022052584	0.0005886847748373406	0.0010655944778607002	0.1783498888936577	0.6425263806502742
0.12121851120601948	0.001290424117489046	0.0469497189794841	0.025019629416971268	0.00016036662975759666	0.002753496081064775	0.00039348785314838753	0.0007642755443693739	0.07507765008701062	0.7263962724952175
0.1481735195153192	0.0017582199138522982	0.01833917677766271	0.02164702972018965	0.0001292130811170047	0.0014256576820957636	0.0003722144603905916	0.0007047206615695739	0.07890531703012471	0.7285689110969892
0.21020116499436403	0.0006616759602235498	0.008693839350899924	0.012049726528820208	0.0001506518893486393	0.0013004691517043802	0.0010273809633094674	0.0009734678682031522	0.18266000152022227	0.5823154758217806
0.0989249807228413	0.0019442204244636916	0.037239515333791835	0.007441950760890994	0.00012508790958105524	0.0009862977293246158	0.0007061643920057087	0.001258998022377979	0.06316023655917535	0.7882331155997887
0.141884676545577	0.0012783376319392974	0.008759748434809488	0.032477232591065365	7.87768602259734e-05	0.0013481361199005053	0.0003009042585646476	0.001490527007758684	0.040029270399954346	0.7723697915588903
0.1729359354951179	0.0010488857944034025	0.006275792993582468	0.01946533373601302	0.00010703112351405586	0.003057290524953685	0.00024364752487612324	0.0007095057315814098	0.1309845978614514	0.6652013790660283
0.1621231514158922	0.0011753928310776016	0.05306872788425215	0.01866558802085447	9.073284975978112e-05	0.002197280162582809	0.0005690166608785678	0.0005410204611403877	0.09721983681213774	0.6643757427847398
0.1335976977681492	0.0017072293697783522	0.02227120016999685	0.022942295344907018	0.0001411652021632315	0.0013356996939710162	0.0004751771001208626	0.0005245507502078131	0.08522813092008373	0.7318020001271287
0.18680296669337076	0.0005694746095128329	0.00991703919992866	0.009373568933071513	0.00011683694225155941	0.0008300551299427624	0.0005364182336252593	0.001100009989264484	0.05840146204931143	0.7323712886278554
0.17616388901071922	0.0008024249896970464	0.009727074590640433	0.0123945702596258	7.899797027956651e-05	0.0007871955556897393	0.00037412123186204415	0.0011717363259339216	0.08738510356244	0.711137181928349
0.15256354677558237	0.0016057698806484074	0.047322377983923164	0.005518238726423759	0.00016186324414885423	0.001401160755486097	0.0003689037502919845	0.0011079747536476064	0.10532642677385665	0.6846530691728714
0.1097641705341421	0.00020246079090232544	0.011034107450909708	0.004324248101156636	2.6065250480240528e-05	0.0014407895085707296	0.00037372708895979013	0.00037527416403654177	0.04580535362337943	0.8266695743745056
0.13087584420260132	0.0012777041844112753	0.0098510510854403	0.01725472269852644	5.749766445925961e-05	0.0010560979076661538	0.00033515565608778004	0.00047898935014113324	0.09683774515116841	0.7419995883386258
0.09725050253018852	0.0004187800140725135	0.01061146081521254	0.007857530310110942	8.080065581699546e-05	0.000524611509889146	0.000559470835338587	0.0005237010895012894	0.03999555424020649	0.8421918292959822
0.09700102768678456	0.001024394868537885	0.015358052500626137	0.03172023354887146	6.200128636261476e-05	0.0006061913923594519	0.00039859687550636297	0.000318978187346979	0.18439036193270628	0.6691571531613403
0.1241860239144041	0.0006055195821649082	0.01770344879037767	0.002162076430342603	9.677263322278352e-05	0.0020047502062004925	0.00017902063463014762	0.0009314834439391863	0.032475596623238866	0.8196698368653578
0.16439989735746155	0.0015137033035114535	0.02196873047391205	0.017379899916266643	9.659610397648687e-05	0.002286923001381599	0.0006018959015359097	0.0005934419284890762	0.08980655696262842	0.7013764465892098
0.21122515059937716	0.0005374811478209767	0.013124290193211067	0.004931165754482381	5.9528109198573635e-05	0.0007582965510401069	0.0004658418253000152	0.0018781845468531248	0.09431667067166363	0.672726918134433
0.13105847474636928	0.0005099977816492566	0.009846286933531177	0.006265932177728473	6.772450441298855e-05	0.0022558894929251305	0.0002950218478439913	0.0008897355284640345	0.054506882593013395	0.7943221313918046
0.1578507422874316	0.0009933710881863001	0.011154273070243916	0.01963823224813602	0.00014551915992304777	0.000681495872625172	0.0012473184268086096	0.0011515651546401364	0.11874101218553584	0.6884255490127835
0.10404295977211447	0.0012167837567027453	0.009619848694348702	0.016594252355365057	8.767339982464124e-05	0.002387727879518597	0.00022618653682081563	0.000663253583600594	0.018559952347629614	0.84661389907517
0.09685336560458073	0.0011147672211257917	0.016297139611054917	0.03664701901213715	0.0001092941826650652	0.0006431886897480285	0.0003700443552718102	0.0006815598393563592	0.2093220546498886	0.6380048054901721
0.16373140552319734	0.0008324944301024731	0.04749043694337803	0.012944317058146379	0.00015026641372412305	0.0005268275661067218	0.0003866884479512592	0.000648214975359924	0.046817458325801455	0.7264925617578453
0.1596479563824441	0.0014164792917796562	0.006477482364737262	0.011062940247484707	0.0001208414242777883	0.0014205155509155697	0.0002786648131317779	0.00039410771561877765	0.03299332160186456	0.7862029293114129
0.14206419350616237	0.001139821220704811	0.013489993985772357	0.00729892380197981	7.025206818002727e-05	0.0008686356850578417	0.00037832794992474745	0.002238342296194607	0.1259281683845336	0.706553938161325
0.14486286401141946	0.0004497921722086486	0.009841193037013599	0.014904515827665384	0.00016455071242634718	0.0009106341490672243	0.00025460587604344556	0.0008675091397512716	0.08712614120002156	0.74064041195578
0.17475775960663795	0.0008568860824016987	0.003849051320945894	0.013915742594759726	0.00013724596608110894	0.0012999390297994888	0.0005516833191360215	0.0010992205958606932	0.16753393180426868	0.6360316977654835
0.11619696084510452	0.0005344063842574758	0.016412169837682792	0.012223693208306017	0.00017300467498192274	0.0010369779477531315	0.00019610171219029918	0.0006391630026582046	0.12801608599840825	0.7246031761713965
0.10247914783984739	0.0007071063786678236	0.01745869756067359	0.027351503768639113	0.00013272741261991026	0.0014966994225139015	0.0003978686047703249	0.0006333385628205067	0.053642527787398905	0.7957183782246047
0.14058201666830308	0.00026523928154789406	0.012331590898228316	0.010607827931441216	3.9457338087849503e-05	0.0009223490991097802	0.0001773107732442846	0.0006492639477730387	0.24643389629042356	0.5880362794383185
0.05721450274857677	0.0009386545551236719	0.005951434069225013	0.027246954367557395	5.915254744636722e-05	0.0008875194861015802	0.0002853071745235749	0.0003118374587564212	0.05026474357070319	0.8568548201766049
0.1336921926546487	0.00111672512036021	0.006415114721052581	0.01869234874394519	0.00012627762492712356	0.002098862551019582	0.0003534585053376713	0.00028235567781103866	0.038037042987548134	0.7992011014874657
0.20798309507405377	0.000757366018733316	0.01705591348768288	0.005943516952515853	9.88291896371154e-05	0.00195814594662694	0.0003371243607626939	0.0007427785082467182	0.14797333719402667	0.6171796685729891
0.128520477349868	0.0006314128902433966	0.010103889949620186	0.021139295797258473	6.019300523232136e-05	0.000936192198598573	0.0003083311323830078	0.0012398195784762253	0.09358253026565495	0.7435016513749629
0.11334019233305208	0.0013290245263381994	0.013512337129273562	0.015263488020162272	0.0002790446472239324	0.0014353684578306237	0.0004352993902534034	0.0009415735113293132	0.0821208207512696	0.7713651594983824
0.11445186215117933	0.0011127603922301088	0.01931596641634808	0.020714290782560565	8.024242187061637e-05	0.0009262319003189909	0.00023717359080401202	0.0010004642274542726	0.21924801676783534	0.6229542453644814
0.10922955624625973	0.0005301125397176753	0.01386041735002387	0.004741577708933647	8.421740380088361e-05	0.0012969896655322523	0.00019687578678116032	0.0003327079932631707	0.01954326080720607	0.8501965152395102
0.18261655921953196	0.0005357773056083508	0.012796384954823303	0.009509525922729854	0.00018407822770973728	0.004519097164830657	0.0005082417937996161	0.0006959381354991387	0.06581229291700634	0.7228416453595798
0.054597016529113244	0.00036772777329803323	0.012975540897381947	0.02060380054988353	7.22127347418225e-05	0.0007817252089935944	0.00022288441535436892	0.00025478058335236915	0.07666043970344615	0.8334824626867126
0.1641393309047093	0.0018379515329198174	0.012238628438400657	0.013696050304074291	0.00012880042983739638	0.0017546894905916528	0.0003082481596890938	0.0012694009924550298	0.07561749610285849	0.7290316569592241
0.1533592849841461	0.0007588896876028619	0.01635536545174008	0.01638245507610865	0.0002281930346590285	0.0014823062026178863	0.0005100634674257768	0.0015075986504473843	0.12882386491413456	0.6806220025701281
0.14750822794192198	0.0004995922455104516	0.012587983323166631	0.037295393592235104	9.987389027647698e-05	0.000953509103271121	0.0004865149946115198	0.0005196073482418112	0.12459236088463946	0.6754873127384798
0.19940588467010134	0.0007246165859653164	0.023371927298550754	0.007135979860386983	0.00022207980725089295	0.0014685672642671178	0.00041930264266587015	0.0007641156419238656	0.11916593986267753	0.6473497938067544
0.15486815074361568	0.001181751225981653	0.020203027445871987	0.008235527665368902	0.00012203547594382474	0.0010113906756057142	8.543656046966586e-05	0.000382809895146386	0.07966623329282471	0.7342655805862155
0.11286373244742745	0.0007342625249606158	0.013465971452260792	0.025447513192768563	9.583713562013704e-05	0.0004515225408728899	0.00031647274823281624	0.00063971552535254	0.06316351293737091	0.7828420864898162
0.1873229665718031	0.00031341736933869594	0.007634975484038904	0.0024272691122432357	5.41928699424324e-05	0.00048170272754020536	0.0003562285952793617	0.00045932155488346015	0.04225006072476372	0.7587155952683374
0.16178766774949527	0.0006094878651328369	0.04578647988871425	0.006349793730041886	8.691726789364606e-05	0.002883092854425683	0.0004971563203717395	0.001682778543443175	0.12262775650517911	0.6577205513413356
0.18494027474218225	0.0007122119583056573	0.02663812998623508	0.010378551190467666	0.0001344075833796875	0.0013734630701909317	0.0004294396361534565	0.0010784985413952813	0.06953131419097366	0.7048047700066856
0.07064691641611909	0.0014302931457825484	0.04019908060283452	0.019103245492545457	0.00011535162103882006	0.0006922355974803623	0.00029792441002154626	0.0010893815773878382	0.1597361069024944	0.7067295009186213
0.1570752580870354	0.0005364148057261009	0.004268610417736101	0.007429290968510343	5.675726441920706e-05	0.0003522303392096173	0.00037428120412715096	0.0007209351970789635	0.05640069971262447	0.7728023307864964
0.1330029937724034	0.00046970279151498345	0.01032664576455683	0.008848674650200098	6.687060129713178e-05	0.0014670311500458023	0.00021732475952211322	0.0006290009660385391	0.08315286664675482	0.7618407424607643
0.08275068393071032	0.0009988127781614944	0.007949700678161087	0.028429567069100495	0.000229376815361423	0.0008562812869540498	0.0003079869002578084	0.00043998309297693596	0.16956042366193672	0.7085165353543986
0.2686756850351491	0.001587873657887346	0.01362285252753619	0.0037921486016090212	0.00016191410121516354	0.001360503539620322	0.0004697033493168454	0.0017472616015081809	0.11570295241755918	0.5929038037322613
0.19569776096330693	0.000470067865795071	0.008000065476045202	0.005410422996139533	7.374012360046784e-05	0.0025860360191388293	0.00040401368204973656	0.0005794251692517828	0.07579246830919303	0.7110075867993068
0.23022729734358377	0.0006473919608274757	0.038810279490004256	0.008750787030083803	0.000149868386702869	0.0007223937610324148	0.0005580014079374207	0.0010363366494114735	0.06493136245252126	0.6541870400137344
0.14385043650154172	0.0019118656353473487	0.004681954852030808	0.01094565180029615	0.00011938892352755155	0.0011713707275017103	0.0004938826288152404	0.001179560047012162	0.09019758403751435	0.7454712389135605
0.10671251078099454	0.0012073350433523086	0.02887170921778124	0.01406019664945724	7.103430938803852e-05	0.0010703726082329711	0.0005529815019983654	0.0004504132940296481	0.07212109626676809	0.7749047139180006
0.1429543588910471	0.0003821047900735494	0.020533995162959975	0.007266668247861897	5.318812095663365e-05	0.0006296132207594198	0.00024455613670434836	0.0004347669354036173	0.06637425577048696	0.7611463117057186
0.09588557138124736	0.0010906730280155687	0.005921670669202504	0.012679626059381405	7.410570089473752e-05	0.0006153522639735291	0.00035948767527803463	0.0005006725645697249	0.09892378602108363	0.7839748964592509
0.21986430498177903	0.0007126320341540824	0.008979237224490299	0.0071678006233739655	8.114097302663473e-05	0.001303265767142926	0.00029875087208124193	0.0007975307711586288	0.231598976301616	0.529234810278942
0.15635204949137663	0.0011022841278609996	0.01163174190080238	0.01044358291708303	0.00016706947176326766	0.0039046301681711845	0.0004300009992146316	0.0004363563826280955	0.04515746710774307	0.7703919496271846
0.15019268383495	0.0008688908060153007	0.017376178894783087	0.0171373365355069	0.0001394359672320518	0.000856654183016409	0.00016750698562540328	0.0005284704895705624	0.12627598294338777	0.6864846844766391
0.09178197740269052	0.000716753812428677	0.019980439939076562	0.0201255587983507	8.562094554763922e-05	0.0009177398276531106	0.00034557527338194017	0.0007840013087115039	0.11916019100176148	0.7461284847486596
0.1515900287981009	0.000908754717813737	0.026762803344231124	0.009855824413658551	9.381615534983347e-05	0.0016392516967144216	0.0010542447527948817	0.0007735193777198291	0.1324520721382378	0.6748999256446342
0.14100423832752432	0.0008378407610716761	0.02025999514713855	0.017189812027005053	7.129414762579715e-05	0.002172774891326563	0.00048369184974606004	0.0012196336488691246	0.15813298269037657	0.6586628988334895
0.20284597024342846	0.0013780500732811455	0.018864444387259843	0.014941677883097844	0.00012404747546426696	0.002655274238915413	0.00035578182453079694	0.0010702274635345837	0.08994374787626136	0.6678447357099387
0.17543590336751919	0.0006993032506631369	0.019029902688988687	0.024955243650324237	0.00011996231651999076	0.001349763565694899	0.0003635258565234054	0.0010777767406901233	0.106246018066578	0.6707490904527197
0.12282144446031405	0.0013261421596432801	0.02642268734643732	0.003807055487355749	0.0001301835270867929	0.0007027701372009446	0.00027265835804138056	0.0008794943087704213	0.1621684528944461	0.6815086490647086
0.11054648811098346	0.0010429030407852835	0.01611297911819502	0.00824861599380382	4.849343495190748e-05	0.0010914316167993196	0.00037004297544381443	0.000856154612342701	0.06664793450583582	0.795055653812834
0.13144643359788635	0.0008105781756168674	0.014291469622223486	0.0100150696118262	9.281973234838744e-05	0.0005105790911228346	0.00024455011996241864	0.0003938932609638238	0.5394802183932424	0.3027670868163375
0.09771228556950155	0.00045279311879341304	0.01180372322586494	0.027691319270962873	0.00010822336843006397	0.0011968040605678054	0.00021847715424445853	0.0018650251480951834	0.0625498130432009	0.7964207995663941
0.11881352421278345	0.0006721041612095427	0.027761595963435103	0.016975159224252516	0.00014078397205656915	0.00228711946487266	0.0002781196237378669	0.0013001131587570072	0.03349320517731583	0.7982949568067068
0.11808844724909685	0.0005486739636249071	0.009963219012818136	0.019751085622400785	3.273494291986625e-05	0.0017029642277324717	0.0002498793633481273	0.0009560494148823131	0.06929514479036553	0.7794324196488702
