run,design_id,ipsae_min,ipsae_max,ipsae_binder_to_target,ipsae_target_to_binder,pdockq,pdockq2,lis,n0res_min,iptm,min_interaction_pae,structure_confidence,binding_confidence,complex_plddt,helix_fraction,sheet_fraction
siteII_v2,pres_epXZGiuBow1APikA7uRb,0.491168,0.685743,0.685743,0.491168,0.0183,0.0073,0.6087,62,0.9382777214050293,1.2518188953399658,0.7496910691261292,0.49198936379070096,0.896989643573761,0.7903225421905518,0
siteII_v2,pres_Lls8pWGEORUntIpEfsTA,0.481733,0.70668,0.70668,0.481733,0.0183,0.0073,0.5869,59,0.9132819175720215,1.436218500137329,0.5993168354034424,0.6115160214310238,0.8535876274108887,0.7288135886192322,0
siteII_v2,pres_qG9vxYzUEHR9pLrwV5yp,0.481486,0.688605,0.688605,0.481486,0.0183,0.0073,0.6149,56,0.8997730612754822,1.6583210229873657,0.6133105754852295,8.211923389830351e-05,0.8996121883392334,0.8214285969734192,0
siteII_v2,pres_YS7tkFmr8K4buBgCOn7G,0.477073,0.683964,0.683964,0.477073,0.0183,0.0073,0.5873,77,0.8976262211799622,1.7375714778900146,0.7371985912322998,0.04764791213544154,0.8863003253936768,0.8441558480262756,0
siteII_v2,pres_Jvz2HWMX7dZEaqxzzXUK,0.469601,0.73878,0.73878,0.469601,0.0183,0.0073,0.6519,59,0.8793796896934509,2.0328116416931152,0.6790291666984558,6.728035627460257e-05,0.897577166557312,0.8135592937469482,0
siteII_v2,pres_fkUvuZZXg5OZBKUYKtMs,0.455709,0.673663,0.673663,0.455709,0.0183,0.0073,0.5799,61,0.8925613164901733,1.5375800132751465,0.5673543214797974,0.22863153332493413,0.8824050426483154,0.7868852019309998,0
siteII_v2,pres_80agLt8YyCNMbO2xvRW6,0.431529,0.607489,0.607489,0.431529,0.0183,0.0073,0.5568,78,0.599266767501831,6.518989562988281,0.07942720502614975,2.7099280487163927e-06,0.8147982358932495,0.19230769574642181,0.3205128312110901
siteII_v2,pres_hf6SAy6joXaJBodhI9FP,0.428756,0.575292,0.575292,0.428756,0.0183,0.0073,0.5063,85,0.8490709662437439,2.418205976486206,0.3403186500072479,0.008084785457847334,0.8895507454872131,0.8235294222831726,0
siteII_v2,pres_Oof18ZzW0WpA6Cpe1Dyb,0.424614,0.664816,0.664816,0.424614,0.0183,0.0073,0.5267,78,0.8631471395492554,2.0219929218292236,0.3396853804588318,0.0011681405760614414,0.8459960222244263,0.7848101258277893,0
siteII_v2,pres_WDoltnGSEPBTjeR21uhI,0.41155,0.647921,0.647921,0.41155,0.0183,0.0073,0.5758,83,0.8741787672042847,1.8656244277954102,0.5895071029663086,0.0002494246289672682,0.9004265666007996,0.759036123752594,0
siteII_v2,pres_A1A6LfrlUJlGVZyt8sJC,0.397944,0.617697,0.617697,0.397944,0.0183,0.0073,0.5582,83,0.8600268959999084,2.1230969429016113,0.6876633167266846,0.0003574654294816837,0.8949519395828247,0.8554216623306274,0
siteII_v2,pres_KAzsevZihjqb59j1gq6k,0.397405,0.587783,0.587783,0.397405,0.0183,0.0073,0.5155,78,0.8540792465209961,2.111964702606201,0.6103934049606323,0.18086541974599077,0.905997097492218,0.7307692170143127,0.025641025975346565
siteII_v2,pres_XnTXeHm3d5gjet9ksRoS,0.380359,0.503728,0.503728,0.380359,0.0183,0.0073,0.4486,79,0.8903619647026062,1.5658106803894043,0.6557985544204712,0.034489073611539335,0.8527101278305054,0.2151898741722107,0.3544303774833679
siteII_v2,pres_ztMlqlxdGHNoCPMeMVts,0.379366,0.61824,0.61824,0.379366,0.0183,0.0073,0.5593,70,0.89659184217453,1.9929287433624268,0.633614718914032,0.0877405104527037,0.89058917760849,0.800000011920929,0
siteII_v2,pres_MPDjbe3P4gVTyxkycGHt,0.369365,0.650726,0.650726,0.369365,0.0183,0.0073,0.5721,62,0.8930234909057617,1.899195671081543,0.6527438759803772,0.08190520430212933,0.915215015411377,0.774193525314331,0
siteII_v2,pres_gxi7nyH4fnXAaxiFdELN,0.355566,0.501586,0.501586,0.355566,0.0183,0.0073,0.4834,83,0.7774194478988647,3.988537549972534,0.28966811299324036,5.0530804201062364e-05,0.865933358669281,0.759036123752594,0
siteII_v2,pres_7oVIk1XYI3hFA8CNlWvb,0.348274,0.550541,0.550541,0.348274,0.0183,0.0073,0.5235,77,0.8524143695831299,2.677065849304199,0.622987687587738,0.23156413272993218,0.9113894104957581,0.7922077775001526,0
siteII_v2,pres_90EPTk9VtVk2Bft7Jfqk,0.339795,0.510707,0.510707,0.339795,0.0183,0.0073,0.4801,77,0.7057319283485413,4.266366958618164,0.27457094192504883,0.00011653625929550722,0.8715652823448181,0.20779220759868622,0.3246753215789795
siteII_v2,pres_U1nqkXiDuiicJ8KkmCht,0.326915,0.605636,0.605636,0.326915,0.0183,0.0073,0.5553,56,0.8686728477478027,2.173626661300659,0.6407425999641418,0.3501833543084457,0.8948143720626831,0.7142857313156128,0
siteII_v2,pres_5DvRBzdfGqvBAJLi6y7K,0.325325,0.629177,0.629177,0.325325,0.0183,0.0073,0.5905,55,0.9336832165718079,1.3996148109436035,0.7656530141830444,0.0005946645957761942,0.9025859832763672,0.8181818127632141,0
siteII_v2,pres_hjWXQruDvd66xqaLBk3z,0.314148,0.504149,0.504149,0.314148,0.0183,0.0073,0.4702,76,0.8359339833259583,2.8437976837158203,0.45863106846809387,0.0015183270908892155,0.8254619240760803,0.25,0.32894736528396606
siteII_v2,pres_nLMlYZbfadv6nlOe9kJM,0.313374,0.520471,0.520471,0.313374,0.0183,0.0073,0.4845,81,0.8592272996902466,2.0539536476135254,0.6541386246681213,0.005647444154418395,0.8954212665557861,0.7654321193695068,0
siteII_v2,pres_eKSgGfvGXyfjJjafkpZo,0.295592,0.51763,0.51763,0.295592,0.0183,0.0073,0.4976,62,0.8425650000572205,2.6426327228546143,0.3534068465232849,0.00868283258684912,0.9026615023612976,0.7903225421905518,0
siteII_v2,pres_D6cWn1V07qzCPvZPRcOr,0.291823,0.453448,0.453448,0.291823,0.0183,0.0073,0.4224,78,0.8074596524238586,3.270534038543701,0.08507540076971054,0.0003045390258830797,0.8064422607421875,0.7692307829856873,0
siteII_v2,pres_6zZoBMozRdggrheK2juY,0.28961,0.571673,0.571673,0.28961,0.0183,0.0073,0.5126,55,0.8528141975402832,2.362185478210449,0.4112939238548279,0.03701830038878116,0.8664845824241638,0.8363636136054993,0
siteII_v2,pres_cEItqudq10sZLJI7lqfc,0.289441,0.571881,0.571881,0.289441,0.0183,0.0073,0.4972,79,0.816818356513977,2.394857406616211,0.5829571485519409,0.000998476117881693,0.880588710308075,0.797468364238739,0
siteII_v2,pres_hjwNnRGCVtZfF1NjUuZ5,0.288413,0.463781,0.463781,0.288413,0.0183,0.0073,0.4748,76,0.857609748840332,2.338423728942871,0.6678151488304138,0.27700050394818293,0.8934015035629272,0.8552631735801697,0
siteII_v2,pres_dHMVCycdEKafFjgtrRES,0.277133,0.53809,0.53809,0.277133,0.0183,0.0073,0.4868,70,0.8377019762992859,2.7558302879333496,0.46135157346725464,0.002666311703578037,0.8582267761230469,0.8571428656578064,0
siteII_v2,pres_S8VTF0Qy6tEQHxI5uaDQ,0.261652,0.503409,0.503409,0.261652,0.0183,0.0073,0.5066,62,0.8389337062835693,2.6781396865844727,0.6309820413589478,0.043453900509336486,0.9009937047958374,0.8548386693000793,0
siteII_v2,pres_S6nyscsFuj29Hv4Melsm,0.247936,0.500906,0.500906,0.247936,0.0183,0.0073,0.4696,62,0.8249663710594177,2.985790252685547,0.4623497724533081,0.0029232265896622887,0.8292490839958191,0.7419354915618896,0
siteII_v2,pres_eHtN6NyrrcwCvTgXm9KO,0.246956,0.468596,0.468596,0.246956,0.0183,0.0073,0.4518,70,0.6454180479049683,5.373836994171143,0.19738034904003143,0.0001386314997600621,0.848981499671936,0.800000011920929,0
siteII_v2,pres_sHO8coF8e2A7uNbaNWbR,0.236429,0.468445,0.468445,0.236429,0.0183,0.0073,0.446,76,0.8077333569526672,2.9464271068573,0.6001600623130798,4.787938087247313e-06,0.8846911191940308,0.30263158679008484,0.32894736528396606
siteII_v2,pres_gBAjYYZZeisutxtyakXx,0.216966,0.353435,0.353435,0.216966,0.0183,0.0073,0.3262,81,0.8154680728912354,2.708010673522949,0.06772035360336304,0.009646898398453247,0.8157908320426941,0.03703703731298447,0.5308641791343689
siteII_v2,pres_S1Es7Br36urnGOWMlnMc,0.216026,0.494228,0.494228,0.216026,0.0183,0.0073,0.4827,55,0.8704727292060852,2.103687286376953,0.4542747735977173,0.03162022737412603,0.8764649629592896,0.8545454144477844,0
siteII_v2,pres_vYFYfPDr6HGgyaYUKGa9,0.207955,0.492467,0.492467,0.207955,0.0183,0.0073,0.4745,59,0.8129590153694153,2.625232219696045,0.42862364649772644,0.00034100168777710725,0.8792088627815247,0.8135592937469482,0
siteII_v2,pres_QMbxaVrpIL9SGlYGi4sQ,0.194613,0.414494,0.414494,0.194613,0.0183,0.0073,0.4171,56,0.5439366698265076,6.616522789001465,0.08063790202140808,2.141950351831609e-05,0.88291996717453,0.7678571939468384,0
siteII_v2,pres_Y1IsJSZDsoUm5SaEK1Ij,0.193818,0.387305,0.387305,0.193818,0.0183,0.0073,0.3472,85,0.7687216997146606,3.412531852722168,0.5395508408546448,0.0017999388187449,0.8588495850563049,0.7411764860153198,0
siteII_v2,pres_PBxJoi2xDzCGDGUdMEAv,0.190833,0.480216,0.480216,0.190833,0.0183,0.0073,0.4556,70,0.8585548996925354,2.4863405227661133,0.6260331273078918,0.003483659282518164,0.8888649940490723,0.8571428656578064,0
siteII_v2,pres_8t0pXRArgLligUDtFSg2,0.183831,0.493343,0.493343,0.183831,0.0183,0.0073,0.4792,56,0.8601969480514526,2.5202765464782715,0.594527542591095,5.828007636265458e-05,0.904938817024231,0.8035714626312256,0
siteII_v2,pres_CDWbZNWL14zxQJZtxAAk,0.170195,0.386959,0.386959,0.170195,0.0183,0.0073,0.3715,59,0.7726279497146606,3.603024482727051,0.23034332692623138,3.777848542085849e-06,0.8211617469787598,0.694915235042572,0
siteII_v2,pres_PAe2uasU0a1q0NU9kO6D,0.167734,0.423789,0.423789,0.167734,0.0183,0.0073,0.3721,78,0.7603039741516113,3.0903844833374023,0.494276762008667,0.00015024524312838328,0.8582706451416016,0.7179487347602844,0.10256410390138626
siteII_v2,pres_SceTM60P5m30jnNHL9Nz,0.162186,0.362418,0.362418,0.162186,0.0183,0.0073,0.3334,79,0.740820586681366,4.079840183258057,0.3619638979434967,0.011814229739944882,0.8787950873374939,0.7721519470214844,0
siteII_v2,pres_GsG28lNm16bi5uPSS3n5,0.152452,0.42724,0.42724,0.152452,0.0183,0.0073,0.4337,61,0.810949444770813,2.9018492698669434,0.5929699540138245,4.5842959661968055e-05,0.8886635303497314,0.8032786250114441,0
siteII_v2,pres_xeRhanSlNxfTfKZ88LIN,0.151013,0.280422,0.280422,0.151013,0.0183,0.0073,0.2407,85,0.7414516806602478,5.151261329650879,0.4687809348106384,5.374358079279773e-06,0.8838017582893372,0.8352941274642944,0
siteII_v2,pres_jNqwbBs46DegbTLKwH4t,0.149017,0.413869,0.413869,0.149017,0.0183,0.0073,0.3744,70,0.757634699344635,3.398331642150879,0.519048273563385,0.0006472388742812541,0.8814296722412109,0.7714285850524902,0
siteII_v2,pres_WggAnU3HKd1awgQ07Z5C,0.147761,0.353337,0.353337,0.147761,0.0183,0.0073,0.3161,78,0.8531394600868225,2.4465343952178955,0.658928632736206,0.025583268764648795,0.852811872959137,0.8589743971824646,0
siteII_v2,pres_nPeVNfAcRVzBbVOzVbeJ,0.145706,0.329106,0.329106,0.145706,0.0183,0.0073,0.3066,76,0.8117040991783142,2.8460280895233154,0.5208569765090942,0.00018706780439425296,0.8547453880310059,0.19736842811107635,0.32894736528396606
siteII_v2,pres_QmOHyOEGysURvQyQ4kF4,0.140709,0.296688,0.296688,0.140709,0.0183,0.0073,0.2652,76,0.7154578566551208,5.1061320304870605,0.2743271589279175,0.0024957717551992685,0.8241793513298035,0.25,0.32894736528396606
siteII_v2,pres_LNt8mTuUCjlb2awuiaLe,0.135133,0.32461,0.32461,0.135133,0.0183,0.0073,0.3167,70,0.7536459565162659,4.4508185386657715,0.49478811025619507,4.679751145886258e-06,0.8597919344902039,0.8142856955528259,0
siteII_v2,pres_QpmdwIDp2Ct3lEyy05c1,0.132415,0.382033,0.382033,0.132415,0.0183,0.0073,0.3525,56,0.8885555267333984,2.0416932106018066,0.6880841851234436,0.06918129484863274,0.8638672828674316,0.6964285969734192,0
siteII_v2,pres_w4rSjK1BfHsJDgDKqT92,0.131637,0.210123,0.210123,0.131637,0.0183,0.0073,0.2193,79,0.30523693561553955,14.794920921325684,0.012478318996727467,2.9568167519755665e-06,0.8739148378372192,0.7594937086105347,0
siteII_v2,pres_sTMOqKDzGn2Opzl5oSxh,0.126776,0.378776,0.378776,0.126776,0.0183,0.0073,0.379,56,0.40236902236938477,10.442989349365234,0.0722455233335495,7.740857841132643e-06,0.8477251529693604,0.785714328289032,0
siteII_v2,pres_Ln0eRVKc0SIAir7P4ztN,0.117011,0.23473,0.23473,0.117011,0.0183,0.0073,0.1904,76,0.6948888301849365,6.2663469314575195,0.2915439009666443,5.817325654788874e-06,0.8252955675125122,0.7951806783676147,0.024096384644508362
siteII_v2,pres_ZrkSEKIMKFBqxLBTvSIe,0.11269,0.333594,0.333594,0.11269,0.0183,0.0073,0.3301,56,0.7434534430503845,4.689273834228516,0.3968316316604614,0.01039351536430551,0.878872811794281,0.660714328289032,0.0357142873108387
siteII_v2,pres_EItc7rj6TbILPgWnwV6b,0.111345,0.232077,0.232077,0.111345,0.0183,0.0073,0.2262,70,0.6780779957771301,5.073231220245361,0.2726568281650543,0.0009908728485771316,0.8455764055252075,0.3076923191547394,0.3205128312110901
siteII_v2,pres_qehl5m7kRGDaM9q3nugj,0.110177,0.328836,0.328836,0.110177,0.0183,0.0073,0.3132,61,0.7241702675819397,4.15188455581665,0.49011749029159546,0.18470540975432592,0.8665620684623718,0.8032786250114441,0
siteII_v2,pres_UfM9rH9B6f4ndnPMfUbk,0.106709,0.312269,0.312269,0.106709,0.0183,0.0073,0.2613,62,0.7376104593276978,4.716648578643799,0.28861063718795776,0.13376628869817805,0.8880177140235901,0.7903225421905518,0
siteII_v2,pres_aeUhI0t6LDHdtvyzyfqv,0.098466,0.130907,0.130907,0.098466,0.0183,0.0073,0.1754,72,0.641173779964447,5.598785877227783,0.1425113081932068,3.2449563150294127e-06,0.8477979898452759,0.24358974397182465,0.3205128312110901
siteII_v2,pres_qWCyfvmAS5Tu0y0ukobB,0.096082,0.240297,0.240297,0.096082,0.0183,0.0073,0.2298,67,0.8070590496063232,3.282322883605957,0.5086394548416138,0.00010481174052507896,0.8566673994064331,0.7179487347602844,0
siteII_v2,pres_Zi5PIaqRtQd9YVrCxmPk,0.093554,0.249439,0.249439,0.093554,0.0183,0.0073,0.2255,60,0.6839634776115417,4.738425254821777,0.11815236508846283,0.0003616863208085959,0.8557649850845337,0.7580645084381104,0
siteII_v2,pres_8VrA6WwZ4BDX4I1KgLGZ,0.091409,0.331269,0.331269,0.091409,0.0183,0.0073,0.2781,60,0.7091867327690125,4.691597938537598,0.33530718088150024,0.13111469263428557,0.8639320731163025,0.8225806355476379,0
siteII_v2,pres_VekUpxjW2tc3Ip1oFLMm,0.075123,0.113168,0.113168,0.075123,0.0183,0.0073,0.1396,60,0.6398686170578003,6.998477458953857,0.1538640260696411,4.581910980050452e-06,0.8604389429092407,0.746835470199585,0
siteII_v2,pres_FmqhK8WfDoZXg3beZ1d9,0.066059,0.069078,0.066059,0.069078,0.0183,0.0073,0.1359,55,0.7100986838340759,4.24370002746582,0.41038498282432556,7.505885854615046e-05,0.8272551894187927,0.5822784900665283,0.1265822798013687
siteII_v2,pres_8LZoR9MhQvWx07CfowMV,0.044272,0.181987,0.181987,0.044272,0.0183,0.0073,0.1977,42,0.651992917060852,5.505557060241699,0.24524754285812378,9.002464484407675e-05,0.8493075370788574,0.2467532455921173,0.350649356842041
siteII_v2,pres_tQeOfdDagwS4D7jIoVpl,0.016534,0.1979,0.1979,0.016534,0.0183,0.0073,0.1794,29,0.6456403732299805,5.791707992553711,0.14867815375328064,0.00010810468811541797,0.8482472896575928,0.7285714149475098,0
siteII_v2,pres_MphHpFf38KLN8JGDdETn,0.012397,0.01425,0.01425,0.012397,0.0183,0.0073,0.1158,10,0.5834505558013916,8.12925910949707,0.0006509694503620267,3.2807511161081493e-06,0.8207356333732605,0.5762711763381958,0.1355932205915451
siteII_v2,pres_RlVmDmf4JwsHE2VcqVnl,0.011983,0.095658,0.095658,0.011983,0.0183,0.0073,0.1622,6,0.6460064649581909,4.032011032104492,2.704873395487084e-06,1.2647159746848048e-05,0.767875075340271,0.8214285969734192,0
siteII_v2,pres_5dUtt7R41cO8tfhbMjkE,0.011641,0.165608,0.165608,0.011641,0.0183,0.0073,0.1603,15,0.5772916078567505,7.402817726135254,0.159378781914711,0.00034960946241977133,0.8307501077651978,0.75,0
siteII_v2,pres_m6rfKtu0vRHdfbiDZBuC,0.011387,0.115735,0.115735,0.011387,0.0183,0.0073,0.1558,6,0.593026340007782,7.013469219207764,0.023592311888933182,0.0010101427546376903,0.8140226006507874,0.8032786250114441,0
siteII_v2,pres_w7Pef1Zm67gC94gi6dsw,0.011004,0.011949,0.011949,0.011004,0.0183,0.0073,0.0982,1,0.5813923478126526,7.486051559448242,0.08188921958208084,5.557905387831852e-06,0.8279374241828918,0.7831324934959412,0
siteII_v2,pres_6ZfGSzHaBRwH0Qp4bvWj,0.010887,0.106381,0.106381,0.010887,0.0183,0.0073,0.1767,3,0.8436204195022583,2.170325756072998,0.506673276424408,8.786263926719573e-05,0.8373350501060486,0.774193525314331,0
siteII_v2,pres_fq1gEnsHMyfWxG0AVlRQ,0.01084,0.011017,0.01084,0.011017,0.0183,0.0073,0.0981,1,0.5163750052452087,11.310830116271973,0.0016693106153979897,9.3490812963748e-05,0.7595426440238953,0.8813559412956238,0
siteII_v2,pres_ci9MXzTFoQxFtusmB4x7,0.010238,0.01053,0.01053,0.010238,0.0183,0.0073,0.0498,1,0.5545136332511902,9.398191452026367,0.15160110592842102,4.121774327359162e-06,0.8736178874969482,0.8101266026496887,0
siteII_v2,pres_vRUQkOyaKeyEOpQtkY8J,0.010009,0.129506,0.129506,0.010009,0.0183,0.0073,0.1685,1,0.569456160068512,6.32131290435791,0.1141974925994873,0.0003007859407856668,0.8449978232383728,0.7500000596046448,0
siteII_v2,pres_4MiOr4UK9eDmcOAmgEFi,0.0,0.0,0.0,0.0,0.0183,0.0073,0.0384,0,0.9133972525596619,1.3637285232543945,0.6343011260032654,8.87891231173682e-05,0.7793437838554382,0.8064515590667725,0.032258063554763794
siteII_v2,pres_4RAnxKCG58mbjWqdMw64,0.0,0.009969,0.009969,0.0,0.0183,0.0073,0.0574,0,0.37796491384506226,10.48408031463623,0.0588296540081501,7.054025627439842e-06,0.8545266389846802,0.9032257795333862,0
siteII_v2,pres_52JJSbL8AM7fd7T4xB26,0.0,0.009919,0.009919,0.0,0.0183,0.0073,0.0303,0,0.701640784740448,6.663286209106445,0.35380077362060547,5.94849318939716e-05,0.8611010313034058,0.8285714387893677,0
siteII_v2,pres_8n3ueLIhSfrMsSDANyeK,0.0,0.090958,0.090958,0.0,0.0183,0.0073,0.1762,0,0.8713022470474243,1.977962851524353,0.6599376201629639,0.0007948181795132179,0.880693256855011,0.7580645084381104,0
siteII_v2,pres_DTi6UE7eMozoogj5upjC,0.0,0.0,0.0,0.0,0.0183,0.0073,0.0,0,0.33193397521972656,13.97403621673584,0.03179198503494263,3.961472248192876e-06,0.8683454394340515,0.746835470199585,0
siteII_v2,pres_LxnP3PbcP1Tn8AG0BoEb,0.0,0.058788,0.058788,0.0,0.0183,0.0073,0.137,0,0.6013038754463196,6.328827857971191,0.13831700384616852,0.000405189625352748,0.839349627494812,0.25,0.32894736528396606
siteII_v2,pres_LzYxXjQfPFtFXcyy7SIy,0.0,0.0,0.0,0.0,0.0183,0.0073,0.0,0,0.3306286633014679,12.974676132202148,0.019830528646707535,0.05723648181467353,0.8390228748321533,0.6857143044471741,0
